,id,date,time,tweet,timezone,likes,user_id,username,replies,retweets,hashtags,retweet,user_rt,mentions,link,Key word
0,1012834729673052160,2018-06-30,04:36:31,மூன்று ஆண்டுகளுக்குப் பிறகு தனது குழந்தைகளை சந்திக்கும் வேளையில் ஹோட்டல் சர்வராக  குழந்தைகளுக்கு உணவு  பரிமாறி இன்ப அதிர்ச்சி அளிக்கும் ஒரு தந்தையின் அன்பினை வெளிப்படுத்தும் காணொளி.  https://www.facebook.com/altrox.gigapixels/videos/1055004811315615/ …,Sri Lanka Standard Time,0,3013372477,ALTROX_WORLD,0,0,,,None,,https://twitter.com/ALTROX_WORLD/status/1012834729673052160,அதிர்ச்சி
1,1012783983099240448,2018-06-30,01:14:52,கொரில்லா கூண்டில் தவறி விழுந்த குழந்தை அதிர்ச்சியடைந்த பெற்றோர்.. !!! அருகில் வந்த கொரில்லா குழந்தையை தடவிப்பார்த்துவிட்டு குழந்தைக்கு அருகில் அமர்ந்துக்கொண்டது அதிர்ச்சி கானொளிப் பதிவுநீங்கள் பார்த்த இந்த வீடியோ செய்தியை உங்கள் நண்பர்கள் பார்க்க...  https://www.facebook.com/urangathaviligal/posts/1104152106404129 …,Sri Lanka Standard Time,0,2426184726,urangathaviliga,0,0,,,None,,https://twitter.com/urangathaviliga/status/1012783983099240448,அதிர்ச்சி
2,1012736227739516928,2018-06-29,22:05:07,விவசாயிகளை தூண்டிவிட்டது யார்? அதிர்ச்சி ரிப்போர்ட் |  Emotional stories...  https://youtu.be/158eKelYa_g  via @YouTube,Sri Lanka Standard Time,0,4706913194,Namoraghav,0,0,,,None,YouTube,https://twitter.com/Namoraghav/status/1012736227739516928,அதிர்ச்சி
3,1012717795631607808,2018-06-29,20:51:52,மூன்று ஆண்டுகளுக்குப் பிறகு தனது குழந்தைகளை சந்திக்கும் வேளையில் ஹோட்டல் சர்வராக  குழந்தைகளுக்கு உணவு  பரிமாறி இன்ப அதிர்ச்சி அளிக்கும் ஒரு தந்தையின் அன்பினை வெளிப்படுத்தும் காணொளி.👇🏾👇🏾👇🏾👇🏾👇🏾  https://www.facebook.com/rravi.ravi/videos/2012702845415764/ …,Sri Lanka Standard Time,1,165725225,eraeravi,0,0,,,None,,https://twitter.com/eraeravi/status/1012717795631607808,அதிர்ச்சி
4,1012716079871922183,2018-06-29,20:45:03,காணாமல் போன கணவர் : 11 ஆண்டுகளுக்கு பின்னர் மனைவி செய்த அதிர்ச்சி செயல்!!  https://www.vavuniyanet.com/news/190058/ ,Sri Lanka Standard Time,0,376865164,bskalais,0,0,,,None,,https://twitter.com/bskalais/status/1012716079871922183,அதிர்ச்சி
5,1012708307994210305,2018-06-29,20:14:10,"காவலர்கள் தானமாக வழங்கிய ரத்தத்தை, எந்தவித பாதுகாப்புமின்றி அட்டைப்பெட்டியில் எடுத்துச் சென்ற அதிர்ச்சி காட்சிகள்... https://youtu.be/ZJb5Q3LDZyw  pic.twitter.com/12wFMiWCoR",Sri Lanka Standard Time,56,739042814755901440,News18TamilNadu,4,75,,,None,,https://twitter.com/News18TamilNadu/status/1012708307994210305,அதிர்ச்சி
6,1012705651619794945,2018-06-29,20:03:37,ஹை ஹீல்ஸால் நேர்ந்த விபத்து அதிர்ச்சி வீடியோ..!  http://way2.co/MTQ4NjQ2NA==/95  pic.twitter.com/wpoBcluyJi,Sri Lanka Standard Time,0,1002502286797500416,Ganesh91712496,0,0,,,None,,https://twitter.com/Ganesh91712496/status/1012705651619794945,அதிர்ச்சி
7,1012704766793662464,2018-06-29,20:00:06,ஜேர்மனி போர்க்கப்பலிலேயே வெடித்துச் சிதறிய ஏவுகணை : அதிர்ச்சி வீடியோ!!  https://www.vavuniyanet.com/news/190083/ ,Sri Lanka Standard Time,0,376865164,bskalais,0,0,,,None,,https://twitter.com/bskalais/status/1012704766793662464,அதிர்ச்சி
8,1012701857787965441,2018-06-29,19:48:32,திருமணக் கோலத்தில் டி.டி -இரசிகர்களுக்கு இன்ப அதிர்ச்சி!!  https://www.yarldeepam.com/news/8276.html  pic.twitter.com/X2sJRRKKQX,Sri Lanka Standard Time,0,855636108901629952,yarldeepam,0,0,,,None,,https://twitter.com/yarldeepam/status/1012701857787965441,அதிர்ச்சி
9,1012697213083049984,2018-06-29,19:30:05,முஸ்லீம் மதத்திற்கு மாறுமாறு அடித்து கொடுமைப்படுத்திய கணவன் : மனைவி எடுத்த அதிர்ச்சி முடிவு 👇👇👇👇👇👇👇👇  https://www.vavuniyanet.com/news/190074/ ,Sri Lanka Standard Time,0,376865164,bskalais,0,0,,,None,,https://twitter.com/bskalais/status/1012697213083049984,அதிர்ச்சி
10,1012692188638203905,2018-06-29,19:10:07,"#KabaddiMasters Dubai 2018ல் புதுமை புரிவதில் கில்லாடிகளான கொரியர்கள், லீக் சுற்றில் வெற்றிகளை குவித்த இந்தியர்களை #RaidOn செய்து வீழ்த்தி அதிர்ச்சி தருவார்களா? ஸ்டார் ஸ்போர்ட்ஸ் 1 தமிழில் நேரலையில் காணுங்கள்! #INDvKOR pic.twitter.com/c6vyBql5WJ",Sri Lanka Standard Time,74,1026332905,StarSportsIndia,2,3,"#KabaddiMasters,#RaidOn,#INDvKOR",,None,,https://twitter.com/StarSportsIndia/status/1012692188638203905,அதிர்ச்சி
11,1012683741687250944,2018-06-29,18:36:33,பிரேத பரிசோதனை செய்த உடலை ஒப்படைக்க லஞ்சம்.. கோவை அரசு மருத்துவமனையில் அரங்கேறும் அதிர்ச்சி  http://dlvr.it/QYwfF7 ,Sri Lanka Standard Time,0,940119454892953600,sathyamnextgen,0,1,,,None,,https://twitter.com/sathyamnextgen/status/1012683741687250944,அதிர்ச்சி
12,1012682782873509888,2018-06-29,18:32:44,நீங்கள் பகிரும் செல்பியால் உங்கள் சொத்தையே எழுதி வாங்கலாம்: அதிர்ச்சி தகவல் http://news.lankasri.com/othertech/03/182280?ref=fb-lankasrinews …#MobilePhone,Sri Lanka Standard Time,0,226007356,lankasrinetwork,0,0,#MobilePhone,,None,,https://twitter.com/lankasrinetwork/status/1012682782873509888,அதிர்ச்சி
13,1012680208124661761,2018-06-29,18:22:30,ஏன்டி இப்படி பண்ண? மஹத் காதலால் கதறி அழும் யாஷிகா - ரசிகர்கள் அதிர்ச்சி.! -  https://www.mythirai.com/tamilnews/%e0%ae%8f%e0%ae%a9%e0%af%8d%e0%ae%9f%e0%ae%bf-%e0%ae%87%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%ae%bf-%e0%ae%aa%e0%ae%a3%e0%af%8d%e0%ae%a3-%e0%ae%ae%e0%ae%b9%e0%ae%a4%e0%af%8d-%e0%ae%95%e0%ae%be/ … pic.twitter.com/6D8KJmZcCw,Sri Lanka Standard Time,0,782356842538266624,MyThirai,0,0,,,None,,https://twitter.com/MyThirai/status/1012680208124661761,அதிர்ச்சி
14,1012678588548702208,2018-06-29,18:16:04,9ஆம் வகுப்பு மாணவி மாடியிலிருந்து குதித்து தற்கொலை : வேகமாக பரவும் அதிர்ச்சி வீடியோ 👇👇👇👇👇👇👇👇👇  https://www.vavuniyanet.com/news/190055/ ,Sri Lanka Standard Time,0,376865164,bskalais,0,0,,,None,,https://twitter.com/bskalais/status/1012678588548702208,அதிர்ச்சி
15,1012662043252576256,2018-06-29,17:10:20,கோடிக்கணக்கில் செலவழித்து... திறக்கப்படாமலேயே இடிக்கும் பள்ளி!!! 8 வழிச்சாலையால் அதிர்ச்சி  http://tamil.asianetnews.com/tamilnadu/spend-crore-new-buliding-demolition …,Sri Lanka Standard Time,0,168893129,MeeSaSubramani,0,0,,,None,,https://twitter.com/MeeSaSubramani/status/1012662043252576256,அதிர்ச்சி
16,1012654630986272769,2018-06-29,16:40:52,காணாமல் போன விடுதலை புலிகளின் போராளியை இராணுவ சீருடையில் கண்ட பெற்றோர்! அதிர்ச்சி காரணம் http://sltnews.com/archives/14941  http://sltnews.com/archives/14941 ,Sri Lanka Standard Time,0,2985418327,SLTamilNews,0,0,,,None,,https://twitter.com/SLTamilNews/status/1012654630986272769,அதிர்ச்சி
