,id,date,time,tweet,timezone,likes,user_id,username,replies,retweets,hashtags,retweet,user_rt,mentions,link,Key word
0,1001741126372491264,2018-05-30,13:54:30,#Rajinikanth தலைவர் சொன்னது தவறு செய்தவனுக்கு வலிக்கும் தவறு செயாத உத்தம தலைவர்களுக்கு ஏன் வலிக்கிறது தலைவரை தவறாக சித்தறிக்க அரசியல் அசிங்கங்கள் முயற்சி எச்சரிக்கை காவலர்களே,Sri Lanka Standard Time,2,993083983062749184,8220amma,0,1,#Rajinikanth,,None,,https://twitter.com/8220amma/status/1001741126372491264,அசிங்கங்கள்
1,1001370591390298112,2018-05-29,13:22:08,அசிங்கத்தை பற்றி பேசுவதற்கு நாம் அசிங்கபடுவதால்தான் அசிங்கங்கள் தொடர்ந்து நடக்கிறது நாட்டில் # X videos,Sri Lanka Standard Time,4,113511951,sajosundar,0,1,,,None,,https://twitter.com/sajosundar/status/1001370591390298112,அசிங்கங்கள்
2,1001354058777616384,2018-05-29,12:16:26,@itz_katti அதைத்தான் கேக்குறோம் ஊட்டுக்கு வந்தா தோசை கிடைக்குமா தொட்டுக்க வக்காளி சட்னி கிடைக்குமா ன்னு தட்டை ஏந்தீட்டு வாறானுங்க எச்க்கல அசிங்கங்கள்,Sri Lanka Standard Time,3,6228192,Im_manion,0,1,,,None,itz_katti,https://twitter.com/Im_manion/status/1001354058777616384,அசிங்கங்கள்
3,1000815762892713984,2018-05-28,00:37:26,@Shamurai10 @kavitha129 எலி தொந்தரவு தரலாம்புலிகளை வெல்லமுடியாது அசிங்கங்கள் அருகில் வரலாம் சிங்கமாக முடியாது பெரியார்அண்ணாகலைஞர்  பாராத அவமானங்களா கேட்காத பேச்சுகளா நாம் பயணிப்போம் பொறுமையாக சாக்கடைகளை கடந்து இழிவான பிறவிகளை நிாகரித்து,Sri Lanka Standard Time,5,2607712585,KULTALAIMANODMK,1,3,,,None,"kavitha129,Shamurai10",https://twitter.com/KULTALAIMANODMK/status/1000815762892713984,அசிங்கங்கள்
4,1000797287965188097,2018-05-27,23:24:02,நாட்டில் இரண்டு அசிங்கங்கள் இருக்கு ஒன்னு பார்ப்பனியம் அடுத்தது இவாளுக்கு முட்டு கொடுக்கும் மோடு முட்டிகள்  https://twitter.com/BUSHINDIA/status/1000792060369092608 …,Sri Lanka Standard Time,6,244012000,Thaaymanam,1,5,,,None,,https://twitter.com/Thaaymanam/status/1000797287965188097,அசிங்கங்கள்
5,1000615530263298048,2018-05-27,11:21:47,"Thnx for 55k followers !எத்தனை அவமானங்கள் ,அசிங்கங்கள் ,காதல் தோல்விகள் ,ஃபேக் ஐடி ஏமாற்றங்கள் ,ரத்த தானங்கள் ,துரோகங்கள் ,முதுகு குத்திகள் இத்தனையும் தாண்டி என்னை பாலோவ் செய்யும் அனைவருக்கும் இந்த ட்விட் சமர்ப்பணம் !",Sri Lanka Standard Time,106,395888226,SettuOfficial,14,30,,,None,,https://twitter.com/SettuOfficial/status/1000615530263298048,அசிங்கங்கள்
6,1000552514771550208,2018-05-27,07:11:23,@PTTVOnlineNews தூய்மை இந்தியா தொடர்பான photo op களுக்கு எந்தக் குறைவுமில்லை.ஆனால் தெர்க்களும் ரயில் தண்டவாளங்களும் அசிங்கங்கள் குறையவேயில்லையே?மலக்குழியில் இறங்கி மனிதனே வேலை செய்யும் நிலை தொடரும் இந்த தேசத்தில் இந்த பீலா வேறு.திட்டத்தை அறிவித்து ஒதுக்கிய நிதியை ஆட்டையைப்போட்டது தான் மீதி,Sri Lanka Standard Time,0,3809989522,SAK_Theeran,0,0,,,None,PTTVOnlineNews,https://twitter.com/SAK_Theeran/status/1000552514771550208,அசிங்கங்கள்
7,999607062152826880,2018-05-24,16:34:30,@OfficeOfOPS @CMOTamilNadu இலவசம் ஜாதி பணம் இவைகளை பார்த்து ஓட்டு போடும் மக்கள்  உள்ளவரை உங்களின் அரசியல் அசிங்கங்கள்தொடரும்.,Sri Lanka Standard Time,0,723469990054244352,rajmohankasi,0,0,,,None,"CMOTamilNadu,OfficeOfOPS",https://twitter.com/rajmohankasi/status/999607062152826880,அசிங்கங்கள்
8,999590459721695232,2018-05-24,15:28:31,அசிங்கங்கள் ஆட்சி பீடத்தில் அமர்ந்து ஆட்டம் போடுகிறது. அதற்கு பெயர்தான் அம்மா அரசு !  https://twitter.com/kavitha129/status/999589407618359296 …,Sri Lanka Standard Time,0,828593204362637312,radhakr39561468,0,0,,,None,,https://twitter.com/radhakr39561468/status/999590459721695232,அசிங்கங்கள்
9,999557466386980864,2018-05-24,13:17:25,@news7tamil சமூக விரோதிகள் என்ற வார்த்தையை மற்றும் சொல்லிதப்பிக்கும் அடிமை நாய்களே...தமிழ் நாட்டின் அசிங்கங்கள் நீங்கள்.  இந்த தமிழ் சமூகத்தின் சமூக விரோதிகள் நீங்கள்தான்.,Sri Lanka Standard Time,4,956797076041474051,SManoha74449142,0,2,,,None,news7tamil,https://twitter.com/SManoha74449142/status/999557466386980864,அசிங்கங்கள்
10,999293379040067584,2018-05-23,19:48:02,@PTTVOnlineNews அடிமைகள் - கொலைகாரர்கள் - பணத்திற்காக பீ தின்னும் நாய்கள் - மோடியின் காலை நக்கி பிழைக்கும் பொட்டைகள் - ஆண்மையற்றவர்கள் - ஆளத்தகுதியற்றவர்கள் - பிணம் தின்னிகள் - கிரிஜாவின் காலடி செருப்புகள் - சிரிப்பு நடிகர் டவுசரை தாங்கி பிடித்தவர்கள் - இவர்கள் தமிழ் நாட்டின் அழுக்கு அசிங்கங்கள்,Sri Lanka Standard Time,0,956797076041474051,SManoha74449142,0,0,,,None,PTTVOnlineNews,https://twitter.com/SManoha74449142/status/999293379040067584,அசிங்கங்கள்
11,999276037358829568,2018-05-23,18:39:07,"இன்று இவர்களுக்கு பதிலாக திருமுருகன் காந்தி, வைகோ, திருமா, பியுஸ் மனுஷ், தமிமுன் அன்சாரி ஆகியோர் இறந்திருந்தால் நன்றாக இருந்திருக்கும். பாவம்.. அந்த அப்பாவிகளை முன்னே நிறுத்தி இவர்கள் டிவியில் மட்டும் நரம்பு புடைக்க கத்துவார்கள். அரசியல் அசிங்கங்கள் இவர்கள்.#FakeActivistsoftn",Sri Lanka Standard Time,43,418772982,yogees46,2,20,#FakeActivistsoftn,,None,,https://twitter.com/yogees46/status/999276037358829568,அசிங்கங்கள்
12,999209592407183360,2018-05-23,14:15:05,பொதுநிகழ்ச்சி என்ற பெயரில் நடக்கும் அசிங்கங்கள். TRP க்காக குட்டை பாவாடை போட்டு குத்தாட்டம் போடும் பிரபல நடிகை – வீடியோவை பாருங்கள். https://goo.gl/ES8hV1  https://goo.gl/ES8hV1 ,Sri Lanka Standard Time,0,1398063192,NewsTiGTamil,0,0,,,None,,https://twitter.com/NewsTiGTamil/status/999209592407183360,அசிங்கங்கள்
13,998956590748327938,2018-05-22,21:29:45,இரண்டு அசிங்கங்கள் இந்துகளுக்கு ஹெச்.ராஜா இஸ்லாமியர்களுக்கு ஜவஹர் அலி,Sri Lanka Standard Time,1,214759369,maduraitamilguy,0,0,,,None,,https://twitter.com/maduraitamilguy/status/998956590748327938,அசிங்கங்கள்
14,998955593913257984,2018-05-22,21:25:47,"இன்று இவர்களுக்கு பதிலாக திருமுருகன் காந்தி, வைகோ, திருமா, பியுஸ் மனுஷ், தமிமுன் அன்சாரி ஆகியோர் இறந்திருந்தால் நன்றாக இருந்திருக்கும். பாவம்.. அந்த அப்பாவிகளை முன்னே நிறுத்தி இவர்கள் டிவியில் மட்டும் நரம்பு புடைக்க கத்துவார்கள். அரசியல் அசிங்கங்கள் இவர்கள்.#FakeActivists",Sri Lanka Standard Time,1,1427392394,rhavyabhy,0,1,#FakeActivists,,None,,https://twitter.com/rhavyabhy/status/998955593913257984,அசிங்கங்கள்
15,998941612192518144,2018-05-22,20:30:14,பொதுநிகழ்ச்சி என்ற பெயரில் நடக்கும் அசிங்கங்கள். TRP க்காக குட்டை பாவாடை போட்டு குத்தாட்டம் போடும் பிரபல நடிகை – வீடியோவை பாருங்கள். https://goo.gl/ES8hV1   https://goo.gl/ES8hV1 ,Sri Lanka Standard Time,0,437471469,ekuruvi,0,0,,,None,,https://twitter.com/ekuruvi/status/998941612192518144,அசிங்கங்கள்
16,998941610795786240,2018-05-22,20:30:14,பொதுநிகழ்ச்சி என்ற பெயரில் நடக்கும் அசிங்கங்கள். TRP க்காக குட்டை பாவாடை போட்டு குத்தாட்டம் போடும் பிரபல நடிகை – வீடியோவை பாருங்கள். https://goo.gl/ES8hV1   https://goo.gl/ES8hV1 ,Sri Lanka Standard Time,0,1398063192,NewsTiGTamil,0,0,,,None,,https://twitter.com/NewsTiGTamil/status/998941610795786240,அசிங்கங்கள்
17,998772860989706240,2018-05-22,09:19:41,பொதுநிகழ்ச்சி என்ற பெயரில் நடக்கும் அசிங்கங்கள். TRP க்காக குட்டை பாவாடை போட்டு குத்தாட்டம் போடும் பிரபல நடிகை – வீடியோவை பாருங்கள்.  http://www.neruppunews.com/2018/05/22/%e0%ae%aa%e0%af%8a%e0%ae%a4%e0%af%81%e0%ae%a8%e0%ae%bf%e0%ae%95%e0%ae%b4%e0%af%8d%e0%ae%9a%e0%af%8d%e0%ae%9a%e0%ae%bf-%e0%ae%8e%e0%ae%a9%e0%af%8d%e0%ae%b1-%e0%ae%aa%e0%af%86%e0%ae%af%e0%ae%b0%e0%ae%bf/ …,Sri Lanka Standard Time,0,782229718196031489,neruppunews,0,0,,,None,,https://twitter.com/neruppunews/status/998772860989706240,அசிங்கங்கள்
18,996818074740449280,2018-05-16,23:52:03,"இதோ!'சாமியை நம்புறவா' அசிங்கங்கள்!TTD Chief Priest ரமண தீக்ஷிதர்,அதிகார Influence பெற வேண்டி..முதல்வர் உள்ளிட்ட அரசாங்க அதிகாரிகளிடம்..பெருமாளையே ""அடகு வைத்த"" கதை!:((((""புனித ஐயங்கார்""களின் அசிங்கக் கதை! https://timesofindia.indiatimes.com/city/hyderabad/Priests-at-the-service-of-the-rich-and-famous-at-Tirumala/articleshow/12462039.cms …",Sri Lanka Standard Time,17,14840623,kryes,1,16,,,None,,https://twitter.com/kryes/status/996818074740449280,அசிங்கங்கள்
19,996387749908234240,2018-05-15,19:22:06,அருமை!இந்திய அரசியலின் உச்ச அசிங்கங்கள் இன்னும் சில நாட்களில் அரங்கேறும்.கூவத்தூர் சம்பவம் தோற்று போகும்.  https://twitter.com/mekalapugazh/status/996350598080380928 …,Sri Lanka Standard Time,4,956889236552105984,KMuthusaidai,0,2,,,None,,https://twitter.com/KMuthusaidai/status/996387749908234240,அசிங்கங்கள்
20,996196302559043591,2018-05-15,06:41:21,"பிஜெ யை தூக்கி எறிந்தோம் , நாம் தக்லீத் இல்லை என்று நிரூபித்து விட்டோம் என்று சொல்வது ஒரு வெத்து கோஷம். ஏனெனில், அசிங்கங்கள் வெளியான பிறகும் பிஜெயை வைத்துக் கொள்ளவும் முடியாது, மக்கள்...  https://www.facebook.com/story.php?story_fbid=1923320874397046&id=100001574556451 …",Sri Lanka Standard Time,0,1524200017,tamilsalafi,0,0,,,None,,https://twitter.com/tamilsalafi/status/996196302559043591,அசிங்கங்கள்
21,996051674102824961,2018-05-14,21:06:39,@r_inba இவர்களின் அசிங்கங்கள் வெளியே தெரிந்தால் தான் பார்ப்பனிய பயங்கரவாதம் பற்றி பொதுமக்கள் புரிந்து கொள்வார்கள் :),Sri Lanka Standard Time,0,275387521,pulavar_tharumi,0,0,,,None,r_inba,https://twitter.com/pulavar_tharumi/status/996051674102824961,அசிங்கங்கள்
22,994804124901367808,2018-05-11,10:29:20,@Mark2kali அண்ணன் இருந்த துறையின் நெளிவு சுளிவுகள் அண்ணிக்கு தெரிந்து இருக்கும்.அசிங்கங்கள் பழக்கமாகி போயிருக்கும்.,Sri Lanka Standard Time,0,956889236552105984,KMuthusaidai,0,0,,,None,Mark2kali,https://twitter.com/KMuthusaidai/status/994804124901367808,அசிங்கங்கள்
23,993807428029313025,2018-05-08,16:28:49,"@ikamalhaasan @rajinikanth @ThanthiTV @Mohan195407 @Be_in_Now நடுத்தெருவில் நிற்பது நிட்சயம் உறுதி, இதில் நான் சன் குழுமத்தைச் சேர்காததற்கு காரணம் எல்லோரும் அறிவர், முன்பே அந்த கேடி சகாக்களிடம் பல வகையான அசிங்கங்கள் அவமானங்கள் முக்கியமா வேலை செய்த இவருக்கு அதற்கான கூலி தராமல் ஏமாற்றியவர்க்கள், பிறகு நாட்டைமையால் அனைத்து வசூல் நிலவரம்-",Sri Lanka Standard Time,0,969288483486367745,ConnemaraB,0,0,,,None,"Be_in_Now,Mohan195407,ThanthiTV,rajinikanth,ikamalhaasan",https://twitter.com/ConnemaraB/status/993807428029313025,அசிங்கங்கள்
24,993724522330079232,2018-05-08,10:59:23,அசிங்கங்கள் அசிங்கத்தை அசிங்கத்துடன் அரங்கேற்றம் செய்யும் அசிங்கத்தை எங்கே சென்றாலும் கூடவே கொண்டு சென்றுதான் அசிங்கம் அசிங்கமாவாழுதுங்க.,Sri Lanka Standard Time,2,865808092780298240,Arivazhi,1,0,,,None,,https://twitter.com/Arivazhi/status/993724522330079232,அசிங்கங்கள்
25,993524265101111296,2018-05-07,21:43:38,"அசிங்கங்கள் ₹50கோடி:  2 Hospitals, 50 Houses, 5km road, 300 Trees, 3 Schools, 20 acres of farming, crores litre lake. One small village da ..dei #Tamilnadu #Admkfails https://twitter.com/vikatan/status/993352847042457600 …",Sri Lanka Standard Time,19,196991707,vasanthcholavan,0,11,"#Tamilnadu,#Admkfails",,None,,https://twitter.com/vasanthcholavan/status/993524265101111296,அசிங்கங்கள்
26,993517691087433728,2018-05-07,21:17:30,அடிமைகளின் அசிங்கங்கள்.  https://twitter.com/itzkarthik_v/status/993506157690998789 …,Sri Lanka Standard Time,0,950169315461890048,Ramesh46025635,0,0,,,None,,https://twitter.com/Ramesh46025635/status/993517691087433728,அசிங்கங்கள்
27,993315494219350016,2018-05-07,07:54:03,"நீட்    அசிங்கங்கள்!***********************கல்லூரி வளாகத்திற்குள் கட்டிப் பிடித்து முத்தமிட்டு போராடிய போது...ஆடை சுதந்திரம் எங்களுடையது, பார்வையில்தான் கோளாறு என்ற போது...பெண்கள் ஆணுறை பயன்படுத்தி...  https://www.facebook.com/balaganesan850/posts/2030057710590965 …",Sri Lanka Standard Time,0,2504292588,dinesh_babl,0,0,,,None,,https://twitter.com/dinesh_babl/status/993315494219350016,அசிங்கங்கள்
